City,Date,Area_Classification,AQI,AQI_Bucket,Latitude,Longitude
Amritsar,2019-10-02,Urban,67.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-03,Urban,84.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-04,Urban,55.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-05,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-06,Urban,86.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-07,Urban,94.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-08,Urban,132.0,Moderate,31.634,74.8723
Amritsar,2019-10-09,Urban,81.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-10,Urban,77.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-11,Urban,154.0,Moderate,31.634,74.8723
Amritsar,2019-10-12,Urban,155.0,Moderate,31.634,74.8723
Amritsar,2019-10-13,Urban,179.0,Moderate,31.634,74.8723
Amritsar,2019-10-14,Urban,205.0,Poor,31.634,74.8723
Amritsar,2019-10-15,Urban,104.0,Moderate,31.634,74.8723
Amritsar,2019-10-16,Urban,117.0,Moderate,31.634,74.8723
Amritsar,2019-10-17,Urban,95.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-18,Urban,94.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-19,Urban,58.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-20,Urban,87.0,Satisfactory,31.634,74.8723
Amritsar,2019-10-21,Urban,110.0,Moderate,31.634,74.8723
Amritsar,2019-10-22,Urban,147.0,Moderate,31.634,74.8723
Amritsar,2019-10-23,Urban,227.0,Poor,31.634,74.8723
Amritsar,2019-10-24,Urban,179.0,Moderate,31.634,74.8723
Amritsar,2019-10-25,Urban,198.0,Moderate,31.634,74.8723
Amritsar,2019-10-26,Urban,234.0,Poor,31.634,74.8723
Amritsar,2019-10-27,Urban,212.0,Poor,31.634,74.8723
Amritsar,2019-10-28,Urban,399.0,Very Poor,31.634,74.8723
Amritsar,2019-10-29,Urban,309.0,Very Poor,31.634,74.8723
Amritsar,2019-10-30,Urban,247.0,Poor,31.634,74.8723
Amritsar,2019-10-31,Urban,321.0,Very Poor,31.634,74.8723
Amritsar,2019-11-01,Urban,313.0,Very Poor,31.634,74.8723
Amritsar,2019-11-02,Urban,313.0,Very Poor,31.634,74.8723
Amritsar,2019-11-03,Urban,302.0,Very Poor,31.634,74.8723
Amritsar,2019-11-04,Urban,288.0,Poor,31.634,74.8723
Amritsar,2019-11-05,Urban,261.0,Poor,31.634,74.8723
Amritsar,2019-11-06,Urban,254.0,Poor,31.634,74.8723
Amritsar,2019-11-07,Urban,212.0,Poor,31.634,74.8723
Amritsar,2019-11-08,Urban,54.0,Satisfactory,31.634,74.8723
Amritsar,2019-11-09,Urban,72.0,Satisfactory,31.634,74.8723
Amritsar,2019-11-10,Urban,140.0,Moderate,31.634,74.8723
Amritsar,2019-11-11,Urban,160.0,Moderate,31.634,74.8723
Amritsar,2019-11-12,Urban,285.0,Poor,31.634,74.8723
Amritsar,2019-11-13,Urban,358.0,Very Poor,31.634,74.8723
Amritsar,2019-11-14,Urban,334.0,Very Poor,31.634,74.8723
Amritsar,2019-11-15,Urban,317.0,Very Poor,31.634,74.8723
Amritsar,2019-11-16,Urban,259.0,Poor,31.634,74.8723
Amritsar,2019-11-17,Urban,110.0,Moderate,31.634,74.8723
Amritsar,2019-11-18,Urban,162.0,Moderate,31.634,74.8723
Amritsar,2019-11-19,Urban,322.0,Very Poor,31.634,74.8723
Amritsar,2019-11-20,Urban,235.0,Poor,31.634,74.8723
Amritsar,2019-11-21,Urban,280.0,Poor,31.634,74.8723
Amritsar,2019-11-22,Urban,157.0,Moderate,31.634,74.8723
Amritsar,2019-11-23,Urban,85.0,Satisfactory,31.634,74.8723
Amritsar,2019-11-24,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2019-11-25,Urban,108.0,Moderate,31.634,74.8723
Amritsar,2019-11-26,Urban,113.0,Moderate,31.634,74.8723
Amritsar,2019-11-27,Urban,64.0,Satisfactory,31.634,74.8723
Amritsar,2019-11-28,Urban,44.0,Good,31.634,74.8723
Amritsar,2019-11-29,Urban,47.0,Good,31.634,74.8723
Amritsar,2019-11-30,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-01,Urban,89.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-02,Urban,145.0,Moderate,31.634,74.8723
Amritsar,2019-12-03,Urban,183.0,Moderate,31.634,74.8723
Amritsar,2019-12-04,Urban,220.0,Poor,31.634,74.8723
Amritsar,2019-12-05,Urban,147.0,Moderate,31.634,74.8723
Amritsar,2019-12-06,Urban,106.0,Moderate,31.634,74.8723
Amritsar,2019-12-07,Urban,121.0,Moderate,31.634,74.8723
Amritsar,2019-12-08,Urban,123.0,Moderate,31.634,74.8723
Amritsar,2019-12-09,Urban,187.0,Moderate,31.634,74.8723
Amritsar,2019-12-10,Urban,291.0,Poor,31.634,74.8723
Amritsar,2019-12-11,Urban,245.0,Poor,31.634,74.8723
Amritsar,2019-12-12,Urban,186.0,Moderate,31.634,74.8723
Amritsar,2019-12-13,Urban,43.0,Good,31.634,74.8723
Amritsar,2019-12-14,Urban,59.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-15,Urban,58.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-16,Urban,55.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-17,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-18,Urban,95.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-19,Urban,107.0,Moderate,31.634,74.8723
Amritsar,2019-12-20,Urban,171.0,Moderate,31.634,74.8723
Amritsar,2019-12-21,Urban,184.0,Moderate,31.634,74.8723
Amritsar,2019-12-22,Urban,96.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-23,Urban,108.0,Moderate,31.634,74.8723
Amritsar,2019-12-24,Urban,210.0,Poor,31.634,74.8723
Amritsar,2019-12-25,Urban,141.0,Moderate,31.634,74.8723
Amritsar,2019-12-26,Urban,91.0,Satisfactory,31.634,74.8723
Amritsar,2019-12-27,Urban,126.0,Moderate,31.634,74.8723
Amritsar,2019-12-28,Urban,156.0,Moderate,31.634,74.8723
Amritsar,2019-12-29,Urban,193.0,Moderate,31.634,74.8723
Amritsar,2019-12-30,Urban,155.0,Moderate,31.634,74.8723
Amritsar,2019-12-31,Urban,111.0,Moderate,31.634,74.8723
Amritsar,2020-01-01,Urban,184.0,Moderate,31.634,74.8723
Amritsar,2020-01-02,Urban,196.0,Moderate,31.634,74.8723
Amritsar,2020-01-03,Urban,160.0,Moderate,31.634,74.8723
Amritsar,2020-01-04,Urban,221.0,Poor,31.634,74.8723
Amritsar,2020-01-05,Urban,156.0,Moderate,31.634,74.8723
Amritsar,2020-01-06,Urban,88.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-07,Urban,58.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-08,Urban,46.0,Good,31.634,74.8723
Amritsar,2020-01-09,Urban,66.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-10,Urban,103.0,Moderate,31.634,74.8723
Amritsar,2020-01-11,Urban,87.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-12,Urban,87.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-13,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-14,Urban,64.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-15,Urban,166.0,Moderate,31.634,74.8723
Amritsar,2020-01-16,Urban,85.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-17,Urban,121.0,Moderate,31.634,74.8723
Amritsar,2020-01-18,Urban,153.0,Moderate,31.634,74.8723
Amritsar,2020-01-19,Urban,111.0,Moderate,31.634,74.8723
Amritsar,2020-01-20,Urban,111.0,Moderate,31.634,74.8723
Amritsar,2020-01-21,Urban,98.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-22,Urban,63.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-23,Urban,63.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-24,Urban,70.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-25,Urban,108.0,Moderate,31.634,74.8723
Amritsar,2020-01-26,Urban,107.0,Moderate,31.634,74.8723
Amritsar,2020-01-27,Urban,90.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-28,Urban,96.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-29,Urban,55.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-30,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2020-01-31,Urban,102.0,Moderate,31.634,74.8723
Amritsar,2020-02-01,Urban,127.0,Moderate,31.634,74.8723
Amritsar,2020-02-02,Urban,,,31.634,74.8723
Amritsar,2020-02-03,Urban,,,31.634,74.8723
Amritsar,2020-02-04,Urban,111.0,Moderate,31.634,74.8723
Amritsar,2020-02-05,Urban,99.0,Satisfactory,31.634,74.8723
Amritsar,2020-02-06,Urban,121.0,Moderate,31.634,74.8723
Amritsar,2020-02-07,Urban,124.0,Moderate,31.634,74.8723
Amritsar,2020-02-08,Urban,152.0,Moderate,31.634,74.8723
Amritsar,2020-02-09,Urban,282.0,Poor,31.634,74.8723
Amritsar,2020-02-10,Urban,144.0,Moderate,31.634,74.8723
Amritsar,2020-02-11,Urban,190.0,Moderate,31.634,74.8723
Amritsar,2020-02-12,Urban,133.0,Moderate,31.634,74.8723
Amritsar,2020-02-13,Urban,112.0,Moderate,31.634,74.8723
Amritsar,2020-02-14,Urban,107.0,Moderate,31.634,74.8723
Amritsar,2020-02-15,Urban,106.0,Moderate,31.634,74.8723
Amritsar,2020-02-16,Urban,132.0,Moderate,31.634,74.8723
Amritsar,2020-02-17,Urban,139.0,Moderate,31.634,74.8723
Amritsar,2020-02-18,Urban,128.0,Moderate,31.634,74.8723
Amritsar,2020-02-19,Urban,127.0,Moderate,31.634,74.8723
Amritsar,2020-02-20,Urban,124.0,Moderate,31.634,74.8723
Amritsar,2020-02-21,Urban,92.0,Satisfactory,31.634,74.8723
Amritsar,2020-02-22,Urban,94.0,Satisfactory,31.634,74.8723
Amritsar,2020-02-23,Urban,101.0,Moderate,31.634,74.8723
Amritsar,2020-02-24,Urban,113.0,Moderate,31.634,74.8723
Amritsar,2020-02-25,Urban,121.0,Moderate,31.634,74.8723
Amritsar,2020-02-26,Urban,134.0,Moderate,31.634,74.8723
Amritsar,2020-02-27,Urban,127.0,Moderate,31.634,74.8723
Amritsar,2020-02-28,Urban,128.0,Moderate,31.634,74.8723
Amritsar,2020-02-29,Urban,108.0,Moderate,31.634,74.8723
Amritsar,2020-03-01,Urban,76.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-02,Urban,92.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-03,Urban,101.0,Moderate,31.634,74.8723
Amritsar,2020-03-04,Urban,118.0,Moderate,31.634,74.8723
Amritsar,2020-03-05,Urban,97.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-06,Urban,68.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-07,Urban,59.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-08,Urban,70.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-09,Urban,75.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-10,Urban,96.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-11,Urban,107.0,Moderate,31.634,74.8723
Amritsar,2020-03-12,Urban,,,31.634,74.8723
Amritsar,2020-03-13,Urban,72.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-14,Urban,69.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-15,Urban,79.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-16,Urban,95.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-17,Urban,106.0,Moderate,31.634,74.8723
Amritsar,2020-03-18,Urban,110.0,Moderate,31.634,74.8723
Amritsar,2020-03-19,Urban,107.0,Moderate,31.634,74.8723
Amritsar,2020-03-20,Urban,111.0,Moderate,31.634,74.8723
Amritsar,2020-03-21,Urban,96.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-22,Urban,93.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-23,Urban,78.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-24,Urban,86.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-25,Urban,64.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-26,Urban,66.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-27,Urban,71.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-28,Urban,54.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-29,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-30,Urban,67.0,Satisfactory,31.634,74.8723
Amritsar,2020-03-31,Urban,69.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-01,Urban,65.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-02,Urban,63.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-03,Urban,61.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-04,Urban,58.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-05,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-06,Urban,,,31.634,74.8723
Amritsar,2020-04-07,Urban,,,31.634,74.8723
Amritsar,2020-04-08,Urban,,,31.634,74.8723
Amritsar,2020-04-09,Urban,,,31.634,74.8723
Amritsar,2020-04-10,Urban,,,31.634,74.8723
Amritsar,2020-04-11,Urban,,,31.634,74.8723
Amritsar,2020-04-12,Urban,45.0,Good,31.634,74.8723
Amritsar,2020-04-13,Urban,52.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-14,Urban,59.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-15,Urban,68.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-16,Urban,61.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-17,Urban,45.0,Good,31.634,74.8723
Amritsar,2020-04-18,Urban,43.0,Good,31.634,74.8723
Amritsar,2020-04-19,Urban,44.0,Good,31.634,74.8723
Amritsar,2020-04-20,Urban,51.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-21,Urban,47.0,Good,31.634,74.8723
Amritsar,2020-04-22,Urban,48.0,Good,31.634,74.8723
Amritsar,2020-04-23,Urban,56.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-24,Urban,68.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-25,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-26,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-27,Urban,51.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-28,Urban,56.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-29,Urban,72.0,Satisfactory,31.634,74.8723
Amritsar,2020-04-30,Urban,102.0,Moderate,31.634,74.8723
Amritsar,2020-05-01,Urban,118.0,Moderate,31.634,74.8723
Amritsar,2020-05-02,Urban,118.0,Moderate,31.634,74.8723
Amritsar,2020-05-03,Urban,91.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-04,Urban,61.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-05,Urban,77.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-06,Urban,75.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-07,Urban,60.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-08,Urban,71.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-09,Urban,87.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-10,Urban,94.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-11,Urban,75.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-12,Urban,61.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-13,Urban,67.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-14,Urban,95.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-15,Urban,52.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-16,Urban,61.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-17,Urban,75.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-18,Urban,76.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-19,Urban,65.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-20,Urban,68.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-21,Urban,80.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-22,Urban,115.0,Moderate,31.634,74.8723
Amritsar,2020-05-23,Urban,106.0,Moderate,31.634,74.8723
Amritsar,2020-05-24,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-25,Urban,69.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-26,Urban,81.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-27,Urban,77.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-28,Urban,81.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-29,Urban,67.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-30,Urban,63.0,Satisfactory,31.634,74.8723
Amritsar,2020-05-31,Urban,48.0,Good,31.634,74.8723
Amritsar,2020-06-01,Urban,43.0,Good,31.634,74.8723
Amritsar,2020-06-02,Urban,65.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-03,Urban,478.0,Severe,31.634,74.8723
Amritsar,2020-06-04,Urban,193.0,Moderate,31.634,74.8723
Amritsar,2020-06-05,Urban,56.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-06,Urban,41.0,Good,31.634,74.8723
Amritsar,2020-06-07,Urban,42.0,Good,31.634,74.8723
Amritsar,2020-06-08,Urban,51.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-09,Urban,77.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-10,Urban,80.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-11,Urban,79.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-12,Urban,89.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-13,Urban,104.0,Moderate,31.634,74.8723
Amritsar,2020-06-14,Urban,87.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-15,Urban,103.0,Moderate,31.634,74.8723
Amritsar,2020-06-16,Urban,110.0,Moderate,31.634,74.8723
Amritsar,2020-06-17,Urban,117.0,Moderate,31.634,74.8723
Amritsar,2020-06-18,Urban,117.0,Moderate,31.634,74.8723
Amritsar,2020-06-19,Urban,131.0,Moderate,31.634,74.8723
Amritsar,2020-06-20,Urban,120.0,Moderate,31.634,74.8723
Amritsar,2020-06-21,Urban,120.0,Moderate,31.634,74.8723
Amritsar,2020-06-22,Urban,72.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-23,Urban,125.0,Moderate,31.634,74.8723
Amritsar,2020-06-24,Urban,130.0,Moderate,31.634,74.8723
Amritsar,2020-06-25,Urban,59.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-26,Urban,83.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-27,Urban,74.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-28,Urban,85.0,Satisfactory,31.634,74.8723
Amritsar,2020-06-29,Urban,49.0,Good,31.634,74.8723
Amritsar,2020-06-30,Urban,66.0,Satisfactory,31.634,74.8723
Amritsar,2020-07-01,Urban,78.0,Satisfactory,31.634,74.8723
Bengaluru,2015-01-01,Urban,,,12.9716,77.5946
Bengaluru,2015-01-02,Urban,,,12.9716,77.5946
Bengaluru,2015-01-03,Urban,,,12.9716,77.5946
Bengaluru,2015-01-04,Urban,,,12.9716,77.5946
Bengaluru,2015-01-05,Urban,,,12.9716,77.5946
Bengaluru,2015-01-06,Urban,,,12.9716,77.5946
Bengaluru,2015-01-07,Urban,,,12.9716,77.5946
Bengaluru,2015-01-08,Urban,,,12.9716,77.5946
Bengaluru,2015-01-09,Urban,,,12.9716,77.5946
Bengaluru,2015-01-10,Urban,,,12.9716,77.5946
Bengaluru,2015-01-11,Urban,,,12.9716,77.5946
Bengaluru,2015-01-12,Urban,,,12.9716,77.5946
Bengaluru,2015-01-13,Urban,,,12.9716,77.5946
Bengaluru,2015-01-14,Urban,,,12.9716,77.5946
Bengaluru,2015-01-15,Urban,,,12.9716,77.5946
Bengaluru,2015-01-16,Urban,,,12.9716,77.5946
Bengaluru,2015-01-17,Urban,,,12.9716,77.5946
Bengaluru,2015-01-18,Urban,,,12.9716,77.5946
Bengaluru,2015-01-19,Urban,,,12.9716,77.5946
Bengaluru,2015-01-20,Urban,,,12.9716,77.5946
Bengaluru,2015-01-21,Urban,,,12.9716,77.5946
Bengaluru,2015-01-22,Urban,,,12.9716,77.5946
Bengaluru,2015-01-23,Urban,,,12.9716,77.5946
Bengaluru,2015-01-24,Urban,,,12.9716,77.5946
Bengaluru,2015-01-25,Urban,,,12.9716,77.5946
Bengaluru,2015-01-26,Urban,,,12.9716,77.5946
Bengaluru,2015-01-27,Urban,,,12.9716,77.5946
Bengaluru,2015-01-28,Urban,,,12.9716,77.5946
Bengaluru,2015-01-29,Urban,,,12.9716,77.5946
Bengaluru,2015-01-30,Urban,,,12.9716,77.5946
Bengaluru,2015-01-31,Urban,,,12.9716,77.5946
Bengaluru,2015-02-01,Urban,,,12.9716,77.5946
Bengaluru,2015-02-02,Urban,,,12.9716,77.5946
Bengaluru,2015-02-03,Urban,,,12.9716,77.5946
Bengaluru,2015-02-04,Urban,,,12.9716,77.5946
Bengaluru,2015-02-05,Urban,,,12.9716,77.5946
Bengaluru,2015-02-06,Urban,,,12.9716,77.5946
Bengaluru,2015-02-07,Urban,,,12.9716,77.5946
Bengaluru,2015-02-08,Urban,,,12.9716,77.5946
Bengaluru,2015-02-09,Urban,,,12.9716,77.5946
Bengaluru,2015-02-10,Urban,,,12.9716,77.5946
Bengaluru,2015-02-11,Urban,,,12.9716,77.5946
Bengaluru,2015-02-12,Urban,,,12.9716,77.5946
Bengaluru,2015-02-13,Urban,,,12.9716,77.5946
Bengaluru,2015-02-14,Urban,,,12.9716,77.5946
Bengaluru,2015-02-15,Urban,,,12.9716,77.5946
Bengaluru,2015-02-16,Urban,,,12.9716,77.5946
Bengaluru,2015-02-17,Urban,,,12.9716,77.5946
Bengaluru,2015-02-18,Urban,,,12.9716,77.5946
Bengaluru,2015-02-19,Urban,,,12.9716,77.5946
Bengaluru,2015-02-20,Urban,,,12.9716,77.5946
Bengaluru,2015-02-21,Urban,,,12.9716,77.5946
Bengaluru,2015-02-22,Urban,,,12.9716,77.5946
Bengaluru,2015-02-23,Urban,,,12.9716,77.5946
Bengaluru,2015-02-24,Urban,,,12.9716,77.5946
Bengaluru,2015-02-25,Urban,,,12.9716,77.5946
Bengaluru,2015-02-26,Urban,,,12.9716,77.5946
Bengaluru,2015-02-27,Urban,,,12.9716,77.5946
Bengaluru,2015-02-28,Urban,,,12.9716,77.5946
Bengaluru,2015-03-01,Urban,,,12.9716,77.5946
Bengaluru,2015-03-02,Urban,,,12.9716,77.5946
Bengaluru,2015-03-03,Urban,,,12.9716,77.5946
Bengaluru,2015-03-04,Urban,,,12.9716,77.5946
Bengaluru,2015-03-05,Urban,,,12.9716,77.5946
Bengaluru,2015-03-06,Urban,,,12.9716,77.5946
Bengaluru,2015-03-07,Urban,,,12.9716,77.5946
Bengaluru,2015-03-08,Urban,,,12.9716,77.5946
Bengaluru,2015-03-09,Urban,,,12.9716,77.5946
Bengaluru,2015-03-10,Urban,,,12.9716,77.5946
Bengaluru,2015-03-11,Urban,,,12.9716,77.5946
Bengaluru,2015-03-12,Urban,,,12.9716,77.5946
Bengaluru,2015-03-13,Urban,,,12.9716,77.5946
Bengaluru,2015-03-14,Urban,,,12.9716,77.5946
Bengaluru,2015-03-15,Urban,,,12.9716,77.5946
Bengaluru,2015-03-16,Urban,,,12.9716,77.5946
Bengaluru,2015-03-17,Urban,,,12.9716,77.5946
Bengaluru,2015-03-18,Urban,,,12.9716,77.5946
Bengaluru,2015-03-19,Urban,,,12.9716,77.5946
Bengaluru,2015-03-20,Urban,,,12.9716,77.5946
Bengaluru,2015-03-21,Urban,91.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-03-22,Urban,120.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-23,Urban,154.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-24,Urban,119.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-25,Urban,232.0,Poor,12.9716,77.5946
Bengaluru,2015-03-26,Urban,132.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-27,Urban,123.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-28,Urban,152.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-29,Urban,143.0,Moderate,12.9716,77.5946
Bengaluru,2015-03-30,Urban,80.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-03-31,Urban,90.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-01,Urban,151.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-02,Urban,123.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-03,Urban,178.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-04,Urban,101.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-05,Urban,160.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-06,Urban,71.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-07,Urban,76.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-08,Urban,153.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-09,Urban,80.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-10,Urban,129.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-11,Urban,107.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-12,Urban,122.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-13,Urban,85.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-14,Urban,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-15,Urban,177.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-16,Urban,152.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-17,Urban,210.0,Poor,12.9716,77.5946
Bengaluru,2015-04-18,Urban,170.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-19,Urban,135.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-20,Urban,118.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-21,Urban,127.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-22,Urban,47.0,Good,12.9716,77.5946
Bengaluru,2015-04-23,Urban,44.0,Good,12.9716,77.5946
Bengaluru,2015-04-24,Urban,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-25,Urban,44.0,Good,12.9716,77.5946
Bengaluru,2015-04-26,Urban,82.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-27,Urban,156.0,Moderate,12.9716,77.5946
Bengaluru,2015-04-28,Urban,96.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-29,Urban,72.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-04-30,Urban,117.0,Moderate,12.9716,77.5946
Bengaluru,2015-05-01,Urban,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-05-02,Urban,217.0,Poor,12.9716,77.5946
Bengaluru,2015-05-03,Urban,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-05-04,Urban,162.0,Moderate,12.9716,77.5946
Bengaluru,2015-05-05,Urban,75.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-05-06,Urban,141.0,Moderate,12.9716,77.5946
Bengaluru,2015-05-07,Urban,70.0,Satisfactory,12.9716,77.5946
Bengaluru,2015-05-08,Urban,142.0,Moderate,12.9716,77.5946
